timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,concern_open,id,clean_dobs,age_days_at_test,clean_address,in_MTL,great_MTL,in_QC,out_QC,has_en,has_fr,has_OL,has_OL1,has_OL2,has_OL3,num_OL_caregiver1,caregiver2_OLonly,mono_en,mono_fr,mono_OL,has_DL
2020/09/23 2:01:49 am CET,I agree,Outside of Canada,Montréal,Female,37,Bachelor’s degree (or equivalent),Lawyer,Armenian,5,5,5,5,5,5,5,5,Armenian,5,5,2,2,Spanish,3,3,3,2,NA,NA,NA,NA,NA,05/2018,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;Several other languages,2,4,Armenian,5,Spanish,2,NA,NA,English;One language other than English or French,French;One other language,4,4,3,5,4,4,4,3,5,4,4,4,5,3,5,4,5,3,3,4,3,5,NA,eng_150,2018-05-01,876,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/23 2:07:48 am CET,I agree,Outside of Canada,Montreal,Female,34,Master’s degree (or equivalent),Director of sales,English,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2016,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,2,NA,NA,NA,NA,NA,NA,French,French,4,4,5,5,5,5,5,5,5,5,5,4,4,4,2,4,2,3,5,4,5,3,"I worry about my child’s level in either language being affected by his learning another language. Although he has a big combined vocabulary when you count English and French together, I feel sometimes that his vocabulary in French I much lower than his peers. Although he understands English, he speaks the majority of time in French. He mixes both languages quite frequently, making it challenging for unilingual people to understand everything he says.",eng_151,2016-10-01,1453,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 2:14:06 am CET,I agree,Outside of Canada,montreal,Female,33,Master’s degree (or equivalent),accountant,russian,5,5,5,4,5,5,5,4,russian,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/2018,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,French;Several other languages,2,3,russian,5,arabic,5,NA,NA,English,One other language,3,3,3,5,5,3,5,5,3,5,3,3,1,4,2,1,1,1,4,1,1,3,The looks I get from other parents in public places since we live in a very french community,eng_152,2018-01-01,996,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,1,0,2,1,FALSE,FALSE,FALSE,0
2020/09/23 2:18:22 am CET,I agree,Outside of Quebec but in Canada,Laval,Female,35,Master’s degree (or equivalent),Guidance Counsellor,English ; French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2018,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One other language,2,5,Romanian,1,NA,NA,NA,NA,English;French,English;One other language,5,5,4,5,5,5,5,5,5,4,5,5,1,3,1,1,3,1,2,1,2,3,Less exposure to 3rd language (Romanian) may lead to less fluency,eng_153,2018-05-01,876,laval,FALSE,FALSE,TRUE,FALSE,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 5:50:49 pm CET,I agree,In Quebec,Montréal,Female,33,Master’s degree (or equivalent),Occupational therapist,"English (born in Montreal, raised in Ontario, UK parents)",5,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2017,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,3,NA,NA,NA,NA,NA,NA,English;French,French,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,3,3,2,2,1,2,3,"At the moment, I get the impression that she would have a greater vocabulary in French if we were raised with just one language. I see her developing well, but sometimes wonder if she is able to speak as clearly as her peers at daycare, as she can sometimes mix sentences with both languages. I don't want it to be a barrier to making friends at this age, which I sure will be fine in the end :)",eng_157,2017-12-01,1027,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 6:30:20 pm CET,I agree,In Quebec,Montreal,Female,27,Bachelor’s degree (or equivalent),Pyschoeducator,Arabic,5,4,5,5,5,5,5,5,Arabic,5,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/2019,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,One other language,4,3,Arabic,4,NA,NA,NA,NA,French;One language other than English or French,One other language,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,3,4,4,4,4,4,3,Being confused,eng_158,2019-06-01,480,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/23 7:00:48 pm CET,I agree,Outside of Canada,Montreal,Female,41,Bachelor’s degree (or equivalent),Technical Writer,Arabic,5,5,5,5,5,5,5,5,Arabic,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08/2017,Male,No,NA,With a partner who lives in the same household,Yes,03/2014,NA,NA,NA,English;French;One other language,4,3,Arabic,4,NA,NA,NA,NA,English;One language other than English or French,English;One other language,5,5,5,5,5,5,5,5,5,5,5,5,1,4,4,1,1,1,1,1,1,1,"Learning extra languages requires more effort, especially if I want him to learn reading and writing it. It may not always be easy to provide that necessary support.",eng_159,2017-08-01,1149,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/23 7:06:43 pm CET,I agree,In Quebec,Brossard,Female,36,Bachelor’s degree (or equivalent),Director,Cantonese,5,5,5,5,4,4,4,4,Cantonese,4,4,2,2,Mandarin,4,4,2,2,NA,NA,NA,NA,NA,02/2018,Male,No,NA,With a partner who lives in the same household,Yes,02/2018,NA,NA,NA,English,4,2,Cantonese,3,NA,NA,NA,NA,English,French,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,1,1,1,1,1,1,1,Don’t really have concerns.  I’m really just concerned with not being able to teach them in the best way all the languages.,eng_160,2018-02-01,965,brossard,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/23 7:14:39 pm CET,I agree,Outside of Canada,Montreal,Female,40,Master’s degree (or equivalent),maternity leave,Arabic,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2018,Female,No,NA,With a partner who lives in the same household,Yes,06/2005,10/2009,NA,NA,English;French;One other language,3,5,NA,NA,NA,NA,NA,NA,French;One language other than English or French,English;French;One other language,5,5,4,5,5,5,5,5,5,4,4,5,5,3,1,3,3,2,3,3,3,2,NA,eng_161,2018-12-01,662,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 7:16:42 pm CET,I agree,Outside of Canada,Montreal,Female,42,Master’s degree (or equivalent),Trade officer,German,5,5,5,5,5,5,5,4,German,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2020,Male,No,NA,With a partner who lives in the same household,Yes,04/2017,NA,NA,NA,English;French;One other language,5,3,German,5,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,5,5,5,5,1,4,3,1,1,1,2,1,3,1,My child may lack the vocabulary to express exactly what he wants as opposed to his friends that grow up with only one language,eng_163,2020-05-01,145,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/23 7:33:55 pm CET,I agree,Outside of Canada,Montreal,Female,30,Doctoral degree (PhD or MD),Student,Gujrati: English: Urdu,5,5,5,5,1,1,1,1,Gujrati,5,5,5,5,Urdu,4,3,3,2,NA,NA,NA,NA,NA,12/2019,Male,No,NA,With a partner who lives in the same household,Yes,08/2014,NA,NA,NA,English;Several other languages,4,1,Gujrati,5,Urdu,2,NA,NA,One language other than English or French,One other language,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,3,3,3,1,1,1,1,NA,eng_164,2019-12-01,297,montreal,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/23 7:41:19 pm CET,I agree,Outside of Canada,Montreal,Female,37,Master’s degree (or equivalent),Engineer,Spanish,5,5,5,5,4,3,4,2,Spanish,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2017,Female,No,NA,With a partner who lives in the same household,Yes,10/2013,NA,NA,NA,Several other languages,5,5,Spanish,5,NA,NA,NA,NA,English;One language other than English or French,French,5,4,4,5,5,5,5,5,5,5,4,5,2,2,1,2,3,2,3,1,1,1,I can see how an unilingual kid can have more vocabulary and be more verbal than my kid. I’ve seen that in big groups of unilingual kids my kid can get shy about speaking (not participating) because she is not at the same level.,eng_167,2017-05-01,1241,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/23 7:41:25 pm CET,I agree,Outside of Quebec but in Canada,Montréal,Female,32,Master’s degree (or equivalent),Ergonomics Consultant,English,5,5,5,5,4,4,4,3,Ukrainian,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2019,Female,No,NA,With a partner who lives in the same household,Yes,07/2017,NA,NA,NA,English;French,5,2,Ukrainian,2,NA,NA,NA,NA,English,French,5,4,4,4,5,3,5,5,5,5,5,4,4,4,4,2,3,1,3,2,3,3,My concern is about the language she will choose to speak predominantly.,eng_168,2019-09-01,388,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 7:57:04 pm CET,I agree,Outside of Canada,Montreal,Female,41,Master’s degree (or equivalent),Librarian,Romanian,5,5,5,5,5,5,5,4,Romanian,5,5,5,5,Russian,4,4,4,3,NA,NA,NA,NA,NA,10/02/2017,Male,No,NA,With a partner who lives in the same household,Yes,O8/23/2010,06/18/2013,NA,NA,English,5,3,Romanian,3,NA,NA,NA,NA,One language other than English or French,One other language,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,1,1,1,1,1,1,1,"I am not concerned, I only see it as an advantage",eng_169,2017-10-01,1088,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/23 8:08:41 pm CET,I agree,In Quebec,Saint Lambert,Female,39,Master’s degree (or equivalent),Architect,italian; english,5,5,5,5,5,4,5,4,Italian,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2017,Female,No,NA,With a partner who lives in the same household,Yes,02/2015,NA,NA,NA,English;French;Several other languages,4,2,Italian,2,NA,NA,NA,NA,English,French,5,4,4,5,3,3,3,3,3,4,5,3,2,3,3,1,1,2,3,1,2,1,slower in développions vocabulary in each language,eng_170,2017-12-01,1027,saint lambert,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 8:10:05 pm CET,I agree,Outside of Canada,Pointe-Claire,Female,37,Doctoral degree (PhD or MD),IT developer,Madarin,5,4,4,3,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/2017,Female,No,NA,With a partner who lives in the same household,Yes,01/2015,NA,NA,NA,English;One other language,4,1,Mandarin,5,NA,NA,NA,NA,One language other than English or French,One other language,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,2,1,1,3,1,1,1,"From the experience of my elder daughter (5 years old), I see that she is a bit belated compared to her friends at school, who speak only one language. Even though she is an earlier speaker being a toddler, not being exposed to the same language all time doesn't help her to grow with more vocabulary and grammar. I can tell when she talks with her friends the little mistakes she makes in her sentences, more often than her friends. But I don't worry for long term. Soon she will be reading. I believe the lecture will help a lot in the future.",eng_171,2017-02-01,1330,pointe claire,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/23 8:11:38 pm CET,I agree,In Quebec,Laurentides,Other,45,NA,Sales,Francais,5,5,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/2018,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One other language,3,3,NA,NA,NA,NA,NA,2,English;French,English,4,3,4,4,4,4,5,4,4,4,4,3,2,2,1,1,2,2,2,2,2,3,Mixing of language is difficult to understand by external families/individuals,eng_172,2018-03-01,937,laurentides,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 8:22:01 pm CET,I agree,Outside of Canada,Montreal,Female,32,Master’s degree (or equivalent),Unemployed (coming off of maternity leave - job searching),English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2019,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,4,2,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,"I worry that if we move out of Quebec our daughter will only have her husband as her daily Francophone co-speaker. I worry that I might not understand some of her early phrases because they will be in baby-talk French. These two concerns are NOT very big, however. We will deal with them at the time, and they are worth it. The only other concern I have is that she may not dive as deeply into the two linguistic cultures as she would if she was just learning one language, but that is not enough of a concern to prevent us from going forward.",eng_173,2019-05-01,511,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 9:32:20 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,40,Master’s degree (or equivalent),Science Editor,English,5,5,5,5,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2016,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,French,5,4,3,5,5,4,5,5,4,5,5,4,4,5,5,2,1,1,4,3,3,5,"we live in a neighbourhood where there is minimal exposure to my language. I am the main provider of that language for my child, I cannot compensate for all the other exposure",eng_176,2016-11-01,1422,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/23 10:04:28 pm CET,I agree,Outside of Canada,Montreal,Female,35,Bachelor’s degree (or equivalent),business owner,russian,5,5,5,5,5,4,4,4,russian,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04/2020,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English,5,2,russian,3,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,1,1,1,3,1,1,1,"I worry that it will take longer for her to talk, and language confusion in the beginning. However, I see many of my friends have tri-four-lingual kids and they almost didn't put any effort, from pure household exposure the kids learned the languages.",eng_178,2020-04-01,175,montreal,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/23 10:49:45 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Female,40,Bachelor’s degree (or equivalent),"Director, online course development",English,5,5,5,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2018,Male,No,NA,With partner and in-laws in same household,No,NA,NA,NA,NA,English;One other language,5,1,Turkish,2,NA,NA,NA,NA,English;One language other than English or French,English;One other language,2,2,2,4,4,4,5,4,5,4,3,5,1,1,1,1,1,1,1,1,1,1,NA,eng_179,2018-11-01,692,montreal,TRUE,FALSE,FALSE,FALSE,1,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/24 12:00:02 am CET,I agree,Outside of Canada,Montreal,Female,38,Bachelor’s degree (or equivalent),Unemployed,Arabic; Romanian.,5,5,4,4,3,2,3,2,Arabic,5,5,5,5,Romanian,5,4,4,4,NA,NA,NA,NA,NA,07/2018,Male,No,NA,With a partner who lives in the same household,Yes,10/2011,NA,NA,NA,English;Several other languages,3,1,Arabic,3,Romanian,3,NA,NA,English;One language other than English or French,English;One other language,3,3,4,4,4,4,5,4,4,4,4,4,2,4,3,2,3,3,4,3,2,2,My main concern is not being able to be professional speaker in all languages,eng_181,2018-07-01,816,montreal,TRUE,FALSE,FALSE,FALSE,1,0,1,1,1,0,2,0,FALSE,FALSE,FALSE,0
2020/09/24 12:34:57 am CET,I agree,Outside of Canada,Pierrefonds,Female,33,J.D.,Lawyer,"Arabic, french",5,5,5,5,5,5,5,5,Arabic,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2017,Male,Yes,Delay in speech and communication,With a partner who lives in the same household,No,NA,NA,NA,NA,One other language,3,1,Arabic,4,NA,NA,NA,NA,English,One other language,4,2,2,4,5,5,5,5,2,3,3,3,5,4,1,4,5,4,5,5,1,1,Language development delays mainly.,eng_182,2017-12-01,1028,pierrefonds,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,1,FALSE,FALSE,FALSE,1
2020/09/24 2:34:57 pm CET,I agree,Outside of Canada,Montreal,Female,39,Doctor of PT,PT,English,5,5,5,5,4,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04/2020,Male,No,NA,With a partner who lives in the same household,Yes,03/2014,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,1,2,1,1,1,1,1,"I worry that he may not get enough exposure to French, his father's native language as he spends more time with me.",eng_185,2020-04-01,176,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/24 5:56:26 pm CET,I agree,Outside of Canada,Sept îles,Female,38,Master’s degree (or equivalent),Unemployed,French,5,5,5,5,5,5,5,5,French,5,5,5,5,English,5,5,5,5,NA,NA,NA,NA,NA,09/2018,Female,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,2,4,NA,4,English,2,NA,NA,English,English,5,5,3,5,4,5,5,3,5,4,5,4,1,5,1,1,5,2,1,1,1,1,"I am just finding balance and I am just worried of finding enough resources in the place where we live to sustain her development with both languages (friends with both cultures, books etc)",eng_187,2018-09-01,754,sept iles,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/24 8:39:03 pm CET,I agree,Outside of Canada,Dollard Des Ormeaux,Female,38,Doctoral degree (PhD or MD),Vice-President,Hindi,5,5,5,5,3,2,3,1,HINDI,5,5,5,5,Punjabi,4,1,1,1,NA,NA,NA,NA,NA,08/2017,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;Several other languages,3,1,HINDI,5,PUNJABI,2,NA,NA,English,English;French,4,3,4,5,5,3,5,5,4,4,4,4,2,4,3,3,3,3,3,3,2,2,"To be honest, I have none. I speak Hindi, English and Punjabi. I am sure he can add French to these. I do not know yet, what his favorite language might end up being - but he is smart enough to start using Hindi or English based on skin color already. To all my brown friends he will start with Hindi greeting. With the white ones he always talks in English. If they reply to him in French, he speaks French with them (although, French is his weakest link at present - and I am hoping this would change as he goes to school.",eng_190,2017-08-01,1150,dollard des ormeaux,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/09/24 8:45:27 pm CET,I agree,In Quebec,Gatineau,Female,38,Cegep or DEP (or equivalent),HR Advisor (fed gov),English,5,5,5,5,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2019,Female,No,NA,With a partner who lives in the same household,Yes,09/2016,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English,English,5,5,5,5,5,5,5,5,5,5,5,5,1,3,1,2,2,2,4,1,1,1,"There’s definitely a vocabulary delay. We’ve experienced this with my son (4 yo), but long term is still unknown.",eng_191,2019-05-01,512,gatineau,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/24 9:21:16 pm CET,I agree,Outside of Canada,Montreal,Female,38,Master’s degree (or equivalent),"Executive Director, Oxfam Canada",English; French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,04/2020,Male,No,NA,With a partner who lives in the same household,Yes,12/2017,NA,NA,NA,English;French;One other language,4,3,Spanish,3,NA,NA,NA,NA,One language other than English or French,One other language,3,3,4,5,5,3,5,5,5,5,4,4,1,4,3,1,2,1,1,1,1,4,"My main concern is that my child will not be 100% fluent in Spanish, because we live (currently) in an environment that is mostly French and English. We speak Spanish at home and have a few latino friends, but in the outside world (outside the home) my sons have much less exposure to Spanish than to English and French.",eng_192,2020-04-01,176,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/24 11:02:12 pm CET,I agree,In Quebec,Richmond,Female,28,Bachelor’s degree (or equivalent),Customer Service Agent,English; French,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/2018,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,5,5,NA,NA,NA,NA,NA,NA,English;French,English;French,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,2,1,1,1,NA,eng_193,2018-02-01,966,richmond,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/25 4:18:20 am CET,I agree,Outside of Quebec but in Canada,Trois-Rivières,Female,42,Cegep or DEP (or equivalent),Photographer,English,5,5,5,5,5,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2016,Male,No,NA,With a partner who lives in the same household,Yes,04/2015,NA,NA,NA,English;French,5,1,NA,NA,NA,NA,NA,NA,English,French,5,5,5,5,5,5,5,5,3,1,1,3,1,1,1,1,1,1,1,1,1,1,NA,eng_197,2016-10-01,1455,trois rivieres,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/25 4:38:04 pm CET,I agree,Outside of Canada,Montreal,Female,30,Master’s degree (or equivalent),Student,Portuguese,5,5,5,5,3,3,4,3,Portuguese,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01//2019,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One other language,5,4,Portuguese,4,NA,NA,NA,NA,One language other than English or French,One other language,5,3,3,5,4,4,5,3,4,4,5,5,5,1,2,1,1,1,1,1,1,4,I worry that others judge me all the time  saying that should speak only my mother tongue with my child. They do not understand how is import to me to expand the horizons of my child.,eng_199,2019-01-01,633,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/25 5:19:40 pm CET,I agree,In Quebec,Beloeil,Female,27,Bachelor’s degree (or equivalent),Executive Director,French,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2019,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French,3,5,NA,NA,NA,NA,NA,NA,French,French,5,5,5,5,5,3,1,5,3,5,4,3,5,5,4,2,2,1,1,1,1,4,NA,eng_201,2019-11-01,329,beloeil,FALSE,TRUE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/25 7:42:30 pm CET,I agree,In Quebec,SEPT-ÎLES,Female,32,Cegep or DEP (or equivalent),Unemployed,English,5,5,5,5,5,5,5,5,French,5,5,5,5,English,5,5,5,5,NA,NA,NA,NA,NA,03/2019,Male,No,NA,With a partner who lives in the same household,Yes,07/2016,NA,NA,NA,French,3,5,NA,NA,NA,NA,NA,NA,French,French,3,3,3,3,5,4,5,5,3,5,3,4,3,4,1,4,4,4,3,4,1,3,"My son is a little bit of a late talker, he says a few words, but it's more sounds than actual words. I don't want to confuse him and let him get all mixed up, considering that it's already a bit more difficult for him.",eng_202,2019-03-01,574,sept iles,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/25 9:37:42 pm CET,I agree,Outside of Quebec but in Canada,Montreal,Male,43,Master’s degree (or equivalent),Sports administrator,English,5,5,5,5,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/2019,Male,No,NA,With a partner who lives in the same household,Yes,04/2014,NA,NA,NA,English;French,5,3,NA,NA,NA,NA,NA,NA,English,English;French,5,5,5,2,5,5,4,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1,I don’t have concerns. I did it in probably a more challenging environment to do so (learning French in Toronto) so it’s not a worry that our kids will do it. I know it is a good thing.,eng_203,2019-06-01,482,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/09/25 10:45:11 pm CET,I agree,Outside of Canada,montreal,Female,37,Master’s degree (or equivalent),Part-time faculty at a University,Spanish,5,5,5,5,4,3,4,3,Spanish,5,5,5,5,English,5,5,5,5,French,4,4,4,3,08/2017,Male,No,NA,With a partner who lives in the same household,No,NA,NA,NA,NA,English;French;One other language,2,1,Spanish,5,English,3,French,2,One language other than English or French,One other language,4,4,4,5,5,5,5,5,5,5,5,5,3,4,2,3,2,1,3,2,1,2,Language delays,eng_204,2017-08-01,1151,montreal,TRUE,FALSE,FALSE,FALSE,1,0,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/09/26 1:14:00 am CET,I agree,Outside of Canada,Blainville,Female,38,Bachelor’s degree (or equivalent),Unemployed,Spanish,5,5,5,5,3,3,4,2,Spanish,5,5,5,5,English,5,5,5,5,French,3,3,4,2,08/2018,Male,No,NA,With a partner who lives in the same household,Yes,04/2014,05/2016,NA,NA,One other language,4,2,Spanish,5,English,3,French,2,One language other than English or French,French;One other language,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,3,"It is so hard to try to teach them colors, numbers, letters and know which language to do it and if they will be confused",eng_206,2018-08-01,787,blainville,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
