timestamp,consent,birthplace,address,gender,parent_age,education,occupation,parent1_L1,eng_und,eng_spk,eng_read,eng_write,fr_und,fr_spk,fr_read,fr_write,parent1_OL1,ol1_und,ol1_spk,ol1_read,ol1_write,parent1_OL2,ol2_und,ol2_spk,ol2_read,ol2_write,parent1_OL3,ol3_und,ol3_spk,ol3_read,ol3_write,child_dob,child_sex,langdevissue_yn,langdevissue_details,family_config,oldersib_yn,sib1_dob,sib2_dob,sib3_dob,sibX_dobs,child_languages,eng_freq,fr_freq,ol1_used,ol1_freq,ol2_used,ol2_freq,ol3_used,ol3_freq,between_caregivers,caregiver2_used,view_betterlearner,view_reasoning,view_schoolsuccess,view_heritage,view_employment,view_better_lang_learning,view_comm_family,view_compete_jobs,view_full_comm_member,view_success_workworld,view_flex_think,view_belong_social,concern_general,concern_exposure,concern_help,concern_challenging,concern_confused,concern_distinguish,concern_shrt_delay,concern_lng_prob,concern_prep_school,concern_fluent,concern_open,id,clean_dobs,age_days_at_test,clean_address,in_MTL,great_MTL,in_QC,out_QC,has_en,has_fr,has_OL,has_OL1,has_OL2,has_OL3,num_OL_caregiver1,caregiver2_OLonly,mono_en,mono_fr,mono_OL,has_DL
2020/10/03 6:09:57 pm CET,J'accepte,Au Québec,Montréal,Female,27,CÉGEP ou DEP (ou équivalent),coordinatrice marketing et communication,Français ; espagnol,5,4,5,5,5,5,5,5,Espagnol,4,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2019,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;One other language,2,4,espagnol,4,NA,NA,NA,NA,Français,French;One other language,4,4,3,5,5,5,5,3,1,3,4,3,2,4,5,1,1,1,1,1,1,4,"Je m'inquiète surtout que mon propre espagnol soit mauvais et donc que je ne puisse pas lui transmettre la langue aussi facilement sans avoir besoin de googler certain mots. Je ne m'inquiète pas du tout des difficultés de language au contraire. Elle a toujours été avancée en terme de langage pour son âge et exprime ses idées parfois en espagnol, parfois en français, parfois en anglais avec le signe des mains qui s'y associe",fr_111,2019-05-01,521,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/03 6:59:37 pm CET,J'accepte,Au Québec,levis,Female,30,Baccalauréat (ou équivalent),maman a la maison,francais,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/2018,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French,2,4,NA,NA,NA,NA,NA,NA,Anglais;Français,English,4,4,5,4,5,4,5,5,3,5,4,4,2,2,2,2,2,2,2,2,2,2,Nous n'avons pas de preoccupations,fr_112,2018-06-01,855,levis,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/03 8:20:25 pm CET,J'accepte,À l’extérieur du Canada,Laval,Female,41,Baccalauréat (ou équivalent),Infirmière,Roumain,3,2,3,2,5,5,5,5,Roumain,5,5,5,5,Russe,5,5,5,5,NA,NA,NA,NA,NA,12/2019,Female,Non,NA,Avec mon mari qui est le père de l'enfant,Oui,07/06,08/2010,NA,NA,One other language,1,3,roumain,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,One other language,5,3,5,5,5,5,5,5,5,5,5,5,5,4,2,1,1,2,3,1,3,1,Mélanger les mots des langues auxquels  mon enfat est exposée,fr_113,2019-12-01,307,laval,FALSE,FALSE,TRUE,FALSE,0,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/10/03 9:49:36 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Female,39,Maîtrise (ou équivalent),Agronome,Arabe et français,3,3,4,3,5,5,5,5,Arabe,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,05/2013,NA,NA,NA,French;One other language,2,4,arabe,4,NA,NA,NA,NA,Français,French,4,3,4,5,5,5,5,5,4,4,5,5,1,4,1,1,2,2,1,1,2,3,NA,fr_114,2017-11-01,1067,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/03 11:04:20 pm CET,J'accepte,Au Québec,Rigaud,Female,42,Baccalauréat (ou équivalent),Intervenante,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07/ 2018,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,12/2009,04/2012,06/2014,NA,English;French;One other language,3,5,portuguais,1,NA,NA,NA,NA,Français,English;French;One other language,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,1,1,1,1,1,1,4,Je crains que parfois mes enfants ne soient pas assez exposés à leur 2e langue malgré nos efforts.,fr_115,2018-07-01,825,rigaud,FALSE,FALSE,TRUE,FALSE,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/04 12:15:00 am CET,J'accepte,Au Québec,St-Hubert,Female,32,CÉGEP ou DEP (ou équivalent),Directrice au recouvrement,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2017,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,04/2020,English;French;One other language,3,3,espagnol,3,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,French;One other language,4,4,4,5,4,5,5,4,4,4,5,5,1,1,1,3,1,1,3,1,3,2,NA,fr_116,2017-05-01,1252,saint hubert,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/04 3:11:17 am CET,J'accepte,À l’extérieur du Canada,Montréal,Female,37,Baccalauréat (ou équivalent),Éducatrice en service de garde,Espagnol,5,5,5,5,5,5,4,3,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,05/2003,NA,NA,NA,English;French;One other language,3,4,espagnol,5,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,French,5,4,4,5,5,5,5,5,5,5,5,5,1,2,2,2,1,1,1,1,1,1,NA,fr_117,2017-06-01,1221,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/04 3:28:04 am CET,J'accepte,Au Québec,Alma,Female,33,Baccalauréat (ou équivalent),Intervenante,Français,3,3,4,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/2020,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,French;One other language,1,3,espagnol,3,French,3,NA,NA,Français;Une langue autre que l’anglais ou le français,French;One other language,4,4,4,5,4,5,5,4,3,4,5,5,3,5,3,1,1,1,1,1,1,1,Peur de ne pas l'exposer suffisamment à l'espagnol pour qu'il le parle et comprenne de façon fluide,fr_118,2020-03-01,217,alma,FALSE,FALSE,TRUE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/04 4:11:44 am CET,J'accepte,À l’extérieur du Canada,Brossard,Female,32,Maîtrise (ou équivalent),Professionnel de la santé,Arabe,5,3,4,3,5,5,5,5,Arabe,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2019,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;Several other languages,5,5,arabe (dialecte maghrébin),5,arabe (dialecte moyen orient),4,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,English;One other language,5,5,5,5,5,5,5,5,5,5,5,5,1,2,2,1,2,2,1,1,1,3,1. Qu’il se se mélange un peu au début mais je suis certaine qu’il se rattrapera avec le temps,fr_119,2019-12-01,308,brossard,FALSE,TRUE,FALSE,FALSE,1,1,1,1,1,0,2,0,FALSE,FALSE,FALSE,0
2020/10/04 1:12:51 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Female,33,CÉGEP ou DEP (ou équivalent),representante auxiliaire,lingala,4,4,4,4,5,5,5,5,lingala,5,5,4,4,français,5,5,5,5,NA,NA,NA,NA,NA,02/20,Male,Non,NA,Avec mon/mes parent(s) qui vit/vivent dans le même foyer,Non,NA,NA,NA,NA,One other language,2,3,lingala,4,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,One other language,5,3,4,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,"personnellement, je n'ai pas d'inquiétude par rapport à cela.",fr_120,2020-02-01,246,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/10/04 3:12:43 pm CET,J'accepte,Au Québec,Gaspé,Female,39,Baccalauréat (ou équivalent),Directrice publicité,Français,5,4,4,3,5,5,5,5,Français,5,5,5,5,Anglais,5,4,4,3,NA,NA,NA,NA,NA,11/2018,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French,3,3,NA,NA,NA,NA,NA,NA,Français,English,5,5,5,5,5,5,3,5,3,5,4,4,1,1,1,1,1,2,3,1,1,1,"Il a 22 mois , comprends les 2 langues aisément, mais ne dit que quelques mots.",fr_122,2018-11-01,703,gaspe,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/04 5:55:56 pm CET,J'accepte,Au Québec,Gatineau,Other,29,Baccalauréat (ou équivalent),Traductrice,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2018,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;Several other languages,4,4,espagnol,2,allemand,2,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,English;French;Several other languages,5,5,5,4,5,5,5,5,5,5,5,4,1,1,2,1,1,1,2,1,1,2,NA,fr_125,2018-11-01,703,gatineau,FALSE,FALSE,TRUE,FALSE,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/04 7:52:48 pm CET,J'accepte,Au Québec,Montréal,Female,41,Maîtrise (ou équivalent),Enseignante au secondaire,Français,5,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,06/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,07/2003,09/2006,05/2008,NA,English;French,1,5,NA,NA,NA,NA,NA,NA,Anglais;Français,English;French,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,NA,fr_126,2017-06-01,1221,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/04 10:16:53 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Female,32,Baccalauréat (ou équivalent),Agente de voyage,Arabe; français; anglais; chinois,5,4,4,4,5,5,5,5,Arabe,5,5,5,5,Chinois,4,4,1,1,NA,NA,NA,NA,NA,09/2019,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;One other language,3,4,arabe,4,chinoi,3,NA,NA,Une langue autre que l’anglais ou le français,One other language,5,5,5,5,5,5,5,5,4,5,5,4,1,1,1,1,1,1,1,1,1,1,NA,fr_127,2019-09-01,399,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,0,2,1,FALSE,FALSE,FALSE,0
2020/10/05 1:56:31 am CET,J'accepte,Au Québec,Les Coteaux,Female,30,Baccalauréat (ou équivalent),Agente en développement commercial,Français,3,3,4,3,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08/2020,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;One other language,3,4,espagnol,3,NA,NA,NA,NA,Anglais;Français,One other language,3,3,3,5,5,4,5,5,5,5,3,5,5,5,5,3,3,3,3,3,3,3,Je crains qu’elle apprenne difficilement l’espagnol puisqu’elle passe moins de temps avec papa,fr_130,2020-08-01,65,les coteaux,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/10/05 1:56:58 am CET,J'accepte,Au Québec,Farnham,Female,33,Baccalauréat (ou équivalent),Services financier,Francais,5,5,5,5,5,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2019,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;One other language,4,4,inuktitut,2,NA,NA,NA,NA,Anglais,English;French;One other language,5,5,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,3,3,3,1,1,NA,fr_131,2019-11-01,339,farnham,FALSE,FALSE,TRUE,FALSE,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/05 2:24:01 am CET,J'accepte,À l’extérieur du Canada,Longueuil,Female,33,Maîtrise (ou équivalent),Directrice de projets,Néerlandais,5,5,5,5,5,5,5,5,Néerlandais,5,5,5,5,Allemand,3,1,3,1,NA,NA,NA,NA,NA,11/2019,Female,Oui,Née avec fente labiale et palatine,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;One other language,2,4,néerlandais,4,NA,NA,NA,NA,Anglais;Français,English;French,5,5,5,5,5,5,5,5,3,5,5,4,5,5,5,2,2,4,2,1,1,4,Qu’elle ne parlera aucune langue couramment - que je ne réussirai pas à bien lui enseigner le néerlandais.,fr_132,2019-11-01,339,longueuil,FALSE,TRUE,FALSE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,1
2020/10/05 3:35:54 am CET,J'accepte,À l’extérieur du Canada,Montréal,Female,32,Maîtrise (ou équivalent),Sans emploi,Kabyle; français,4,3,5,4,5,5,5,5,Kabyle,5,5,5,5,Français,5,5,5,5,Anglais,4,3,5,4,08/2018,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Sœur 02/2016,Frère 08/2018,NA,NA,French;One other language,1,4,kabyle,4,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,French;One other language,4,3,4,5,5,4,5,4,5,5,5,5,2,2,2,1,1,1,2,1,1,2,"C'est bien d'apprendre plusieurs langues, ça facilitera la communication plus tard",fr_133,2018-08-01,796,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/05 2:17:07 pm CET,J'accepte,Au Québec,Montreal,Female,34,Baccalauréat (ou équivalent),travailleuse sociale professionelle,Anglais et français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French,3,4,NA,NA,NA,NA,NA,NA,Anglais;Français,French,5,4,5,5,5,4,5,5,5,5,4,5,5,5,4,1,1,2,1,1,1,2,La seule préoccupation que j'ai est que je ne parle pas assez avec mon enfant dans sa deuxième langue.,fr_134,2017-09-01,1130,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/05 2:50:07 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Female,31,Maîtrise (ou équivalent),géologue,français,4,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2019,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,French;One other language,2,5,language des signes,4,NA,NA,NA,NA,Français,French,3,3,3,3,3,2,4,4,3,4,4,3,1,4,1,1,2,1,1,1,1,1,NA,fr_135,2019-09-01,400,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/05 2:59:03 pm CET,J'accepte,Au Québec,LaSalle,Female,39,CÉGEP ou DEP (ou équivalent),Adjointe administrative,Français anglais,5,5,5,5,5,5,5,5,Français,5,5,5,5,Anglais,5,5,5,5,NA,NA,NA,NA,NA,09/2017,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,10/2014,NA,NA,NA,English;French,4,5,French,5,English,4,NA,NA,Anglais;Français,English;French,5,3,3,5,5,5,5,5,3,5,5,3,1,1,1,1,1,1,1,1,1,1,Le fait d’utiliser bcp d’anglicismes,fr_136,2017-09-01,1130,lasalle,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/05 3:36:33 pm CET,J'accepte,Au Québec,Mont-Laurier,Female,36,Baccalauréat (ou équivalent),Ingénieure Industriel,français,4,4,5,4,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12/2016,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,12/2013,NA,NA,NA,English;French,3,5,NA,NA,NA,NA,NA,NA,Anglais,English,4,4,3,4,5,4,5,3,2,4,4,4,1,1,1,1,1,2,1,1,1,1,Seulement les pourparlers qui disent qu'il pourrait y avoir un retard de langage d'avoir 2 langues mais c'est très vite écarté avec mon enfant. Elle apprend vite et sans difficulté.,fr_137,2016-12-01,1404,mont laurier,FALSE,FALSE,TRUE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/05 8:39:45 pm CET,J'accepte,Au Québec,Montréal,Female,38,Baccalauréat (ou équivalent),Rédactrice,Francais,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,05/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French,2,5,NA,NA,NA,NA,NA,NA,Français,English,4,4,4,4,5,4,5,5,4,5,4,4,1,1,1,1,1,1,1,1,1,1,"Nous en avions alors qu'il était plus jeune, mais maintenant qu'il est plus grand et qu'il apprend bien et navigue bien les deux langues, nous ne voyons que des avantages.",fr_139,2017-05-01,1253,montreal,TRUE,FALSE,FALSE,FALSE,1,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/05 11:17:59 pm CET,J'accepte,Au Québec,Montréal,Other,26,CÉGEP ou DEP (ou équivalent),Étudiant,Français,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/2018,Female,Je ne suis pas certain(e),En cours de diagnostic,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,English;French;One other language,5,3,arabe,2,NA,NA,NA,NA,Anglais;Français,English;French;One other language,5,5,5,5,5,5,5,5,3,5,5,5,4,4,4,3,5,5,5,5,1,4,NA,fr_140,2018-11-01,704,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,1
2020/10/06 1:40:57 am CET,J'accepte,À l’extérieur du Canada,Montréal,Female,34,Baccalauréat (ou équivalent),Directrice trésorerie - congé dés maternité,Espagnol et français,5,5,5,5,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07/20,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,11/2015,NA,NA,NA,English;French;Several other languages,3,5,espagnol,4,créole (ste-lucie),5,NA,NA,Anglais,English;One other language,5,5,5,5,5,5,5,5,3,5,5,3,1,1,1,1,1,1,1,1,1,1,"Mes préoccupation sont à court terme, je dois être patiente car je sais que son développement du langage est plus long qu’un enfant unilingue. Je le vois quand elle est avec des amis du même âge. Mais cela n’empêche aucunement mon enfant d’être intelligent, réfléchir et donner son opinion. Ma fille a 4 ans et elle peut lire, écrire, calculer et résoudre des situations. Oui il arrive qu’elle va me demander c’est quoi déjà tel mot en français.  Mais je vais utiliser la même formule avec mon enfant de 2 mois. J’ai pensé aux lacune de vocabulaire, pour cela je fais beaucoup de lecture avec elle. Avec lui (le bébé), je fais comme avec elle à chaque étape je lui décrit ce que je fais, j’enlève ta couche, lève tes jambes. Je suis déjà en train de l’habitué à mes consignes en espagnol et en français.",fr_143,2020-07-01,97,montreal,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,0,2,0,FALSE,FALSE,FALSE,0
2020/10/06 4:09:09 pm CET,J'accepte,À l’extérieur du Canada,Québec,Female,39,CÉGEP ou DEP (ou équivalent),Infirmière,Espagnol,2,2,2,2,4,4,4,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01/2017,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,Soeur 02/2008,Frère 11/2009,Soeur 12/2010,Frère 6/2018,French;One other language,2,5,espagnol,5,NA,NA,NA,NA,Anglais;Français;Une langue autre que l’anglais ou le français,English,5,5,5,5,5,5,5,5,5,5,5,5,1,1,4,1,1,1,1,1,1,1,Moi pas capable de practique avec elle l'anglais Ilya fois que moi pas comprendre quand elle parle Anglais,fr_149,2017-01-01,1374,quebec,FALSE,FALSE,TRUE,FALSE,1,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/06 5:22:40 pm CET,J'accepte,À l’extérieur du Canada,Montréal,Female,39,Baccalauréat (ou équivalent),Infirmière,Espagnole,4,3,4,3,5,5,5,5,Espagnole,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03/2018,Female,Non,NA,Avec un(e) partenaire qui vit dans un autre foyer,Oui,01/2009,NA,NA,NA,French;One other language,2,4,espagnole,5,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,One other language,5,5,5,5,5,5,4,4,4,5,4,4,1,2,1,1,1,1,2,1,1,2,C’est plus une préoccupation au moment présent. Le fait d’apprendre plusieurs langues en jeune âge donne l’impression qu’elle accuse du retard dans une langue. (L’espagnole ) mais on m’a expliqué qu’on doit tenir compte du total des mots dans toutes les langues parlées,fr_151,2018-03-01,950,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/10/06 7:08:04 pm CET,J'accepte,À l’extérieur du Canada,Laval,Female,32,Doctorat (PhD ou MD),Hygieniste dentaire,Arabe,2,2,3,2,5,5,5,5,Arabe,5,5,5,5,Français,5,5,5,5,Anglais,2,2,2,2,01/2017,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,One other language,4,2,English,4,arabe,3,French,1,Une langue autre que l’anglais ou le français,English,5,5,5,5,5,3,5,4,4,4,4,5,1,4,4,1,1,1,1,1,1,3,NA,fr_152,2017-01-01,1374,laval,FALSE,FALSE,TRUE,FALSE,1,0,1,1,1,0,2,0,FALSE,FALSE,FALSE,0
2020/10/06 7:21:39 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Female,36,Baccalauréat (ou équivalent),Adjointe administrative,"Arabe, Francais",4,3,3,2,5,5,5,5,Arabe,5,4,1,1,Français,5,5,5,5,NA,NA,NA,NA,NA,01/2019,Female,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,10/2012,05/2016,NA,NA,French;One other language,2,5,arabe,2,French,5,English,2,Anglais;Français;Une langue autre que l’anglais ou le français,French;One other language,5,5,5,5,5,5,5,5,4,5,5,4,1,3,2,4,3,4,4,4,2,3,Faire des phrases mélangées (plusieurs langues),fr_153,2019-01-01,644,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
2020/10/06 9:04:01 pm CET,J'accepte,À l’extérieur du Canada,Montreal,Female,34,Maîtrise (ou équivalent),Consultant IT,ESPAGNOL,4,4,4,4,5,5,5,5,Portugues,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Non,NA,NA,NA,NA,French;One other language,2,4,portugais,4,espagnol,4,NA,NA,Plusieurs langues autres que l’anglais ou le français,One other language,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,3,3,5,1,1,1,Mes preocupation est à court terme car je vois les autres enfants à son âge qui parlent courament déjà,fr_154,2017-10-01,1101,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,1,1,0,2,1,FALSE,FALSE,FALSE,0
2020/10/06 10:33:34 pm CET,J'accepte,À l’extérieur du Canada,saint-hubert,Female,26,CÉGEP ou DEP (ou équivalent),étudiante,"Dari(afghan), perse",4,4,4,4,4,4,4,4,Dari,5,4,5,4,perse,5,4,5,5,NA,NA,NA,NA,NA,08/2018,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,11/2020,NA,NA,NA,English;French;Several other languages,2,3,dari,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,One other language,5,3,3,4,5,3,5,5,5,5,3,5,4,5,3,5,5,3,5,3,4,5,NA,fr_155,2018-08-01,797,saint hubert,FALSE,TRUE,FALSE,FALSE,0,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/10/06 11:01:30 pm CET,J'accepte,À l’extérieur du Canada,Laval,Female,34,CÉGEP ou DEP (ou équivalent),Éducatrice,Arabe,3,2,3,2,5,5,5,5,Arabe,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/2019,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,05/2009,NA,NA,NA,French;One other language,1,5,arabe,5,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,French;One other language,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,NA,fr_156,2019-10-01,371,laval,FALSE,FALSE,TRUE,FALSE,0,1,1,1,0,0,1,0,FALSE,FALSE,FALSE,0
2020/10/06 11:41:40 pm CET,J'accepte,À l’extérieur du Canada,Victoriaville,Female,41,Baccalauréat (ou équivalent),Employé,Espagnol,3,3,3,3,4,4,4,4,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,02/2017,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,10/1996,12/2009,NA,NA,One other language,2,4,espagnol,5,NA,NA,NA,NA,Une langue autre que l’anglais ou le français,One other language,5,5,4,5,5,5,5,4,4,4,3,4,1,2,2,2,2,2,2,2,2,1,Je n’ai aucune préoccupation,fr_157,2017-02-01,1343,victoriaville,FALSE,FALSE,TRUE,FALSE,0,1,1,1,0,0,1,1,FALSE,FALSE,FALSE,0
2020/10/07 12:55:26 am CET,J'accepte,À l’extérieur du Canada,Montréal,Female,33,Baccalauréat (ou équivalent),Agente de communication,Espagnol,5,5,5,4,5,5,5,5,Espagnol,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08/2018,Male,Non,NA,Avec un(e) partenaire qui vit dans le même foyer,Oui,11/2013,NA,NA,NA,French;One other language,1,3,espagnol,2,NA,NA,NA,NA,Français;Une langue autre que l’anglais ou le français,French;One other language,5,5,5,5,5,5,5,5,2,5,4,3,1,3,3,1,1,1,1,1,1,1,NA,fr_158,2018-08-01,798,montreal,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,FALSE,FALSE,FALSE,0
